tabela,nivel,regiao,uf60,nome,item,sexo,medida,valor,pagina,fonte,status,nota
32,brasil,,,Brasil,presente,homens,,35059546,80,,ok,
32,brasil,,,Brasil,presente,mulheres,,35131824,80,,deduzido,
32,brasil,,,Brasil,presente,total,,70191370,80,,ok,
32,brasil,,,Brasil,residente,homens,,35055457,80,,ok,
32,brasil,,,Brasil,residente,mulheres,,35015000,80,,uma_ok,
32,brasil,,,Brasil,residente,total,,70070457,80,,ok,
32,regiao,Norte,,Norte,presente,homens,,1315221,80,,ok,
32,regiao,Norte,,Norte,presente,mulheres,,1264221,80,,ok,
32,regiao,Norte,,Norte,presente,total,,2579442,80,,aritmetica,
32,regiao,Norte,,Norte,residente,homens,,1304964,80,,ok,
32,regiao,Norte,,Norte,residente,mulheres,,1256818,80,,ok,
32,regiao,Norte,,Norte,residente,total,,2561782,80,,ok,
32,uf,Norte,0,Rondônia,presente,homens,,39038,80,universo,ok,
32,uf,Norte,0,Rondônia,presente,mulheres,,31194,80,universo,ok,
32,uf,Norte,0,Rondônia,presente,total,,70232,80,universo,ok,
32,uf,Norte,0,Rondônia,residente,homens,,38681,80,universo,aritmetica,
32,uf,Norte,0,Rondônia,residente,mulheres,,31111,80,universo,ok,
32,uf,Norte,0,Rondônia,residente,total,,69792,80,universo,ok,
32,uf,Norte,1,Acre,presente,homens,,84208,80,universo,ok,
32,uf,Norte,1,Acre,presente,mulheres,,74644,80,universo,ok,
32,uf,Norte,1,Acre,presente,total,,158852,80,universo,aritmetica,
32,uf,Norte,1,Acre,residente,homens,,83963,80,universo,ok,
32,uf,Norte,1,Acre,residente,mulheres,,74221,80,universo,ok,
32,uf,Norte,1,Acre,residente,total,,158184,80,universo,deduzido,
32,uf,Norte,2,Amazonas,presente,homens,,367333,80,universo,ok,
32,uf,Norte,2,Amazonas,presente,mulheres,,347441,80,universo,ok,
32,uf,Norte,2,Amazonas,presente,total,,714774,80,universo,ok,
32,uf,Norte,2,Amazonas,residente,homens,,363528,80,universo,ok,
32,uf,Norte,2,Amazonas,residente,mulheres,,344931,80,universo,ok,
32,uf,Norte,2,Amazonas,residente,total,,708459,80,universo,ok,
32,uf,Norte,3,Roraima,presente,homens,,15018,80,universo,ok,
32,uf,Norte,3,Roraima,presente,mulheres,,13853,80,universo,aritmetica,
32,uf,Norte,3,Roraima,presente,total,,28871,80,universo,ok,
32,uf,Norte,3,Roraima,residente,homens,,14647,80,universo,ok,
32,uf,Norte,3,Roraima,residente,mulheres,,13657,80,universo,ok,
32,uf,Norte,3,Roraima,residente,total,,28304,80,universo,aritmetica,
32,uf,Norte,4,Pará,presente,homens,,774626,80,universo,aritmetica,
32,uf,Norte,4,Pará,presente,mulheres,,763567,80,universo,ok,
32,uf,Norte,4,Pará,presente,total,,1538193,80,universo,aritmetica,
32,uf,Norte,4,Pará,residente,homens,,769725,80,universo,ok,
32,uf,Norte,4,Pará,residente,mulheres,,759568,80,universo,ok,
32,uf,Norte,4,Pará,residente,total,,1529293,80,universo,ok,
32,uf,Norte,6,Amapá,presente,homens,,34998,80,universo,ok,
32,uf,Norte,6,Amapá,presente,mulheres,,33522,80,universo,ok,
32,uf,Norte,6,Amapá,presente,total,,68520,80,universo,ok,
32,uf,Norte,6,Amapá,residente,homens,,34420,80,universo,ok,
32,uf,Norte,6,Amapá,residente,mulheres,,33330,80,universo,ok,
32,uf,Norte,6,Amapá,residente,total,,67750,80,universo,ok,
32,regiao,Nordeste,,Nordeste,presente,homens,,7568238,80,,ok,
32,regiao,Nordeste,,Nordeste,presente,mulheres,,7918002,80,,ok,
32,regiao,Nordeste,,Nordeste,presente,total,,15486240,80,,aritmetica,
32,regiao,Nordeste,,Nordeste,residente,homens,,7604828,80,,aritmetica,
32,regiao,Nordeste,,Nordeste,residente,mulheres,,7904349,80,,ok,
32,regiao,Nordeste,,Nordeste,residente,total,,15509177,80,,ok,
32,uf,Nordeste,10,Maranhão,presente,homens,,1256406,80,universo,ok,
32,uf,Nordeste,10,Maranhão,presente,mulheres,,1220965,80,universo,ok,
32,uf,Nordeste,10,Maranhão,presente,total,,2477371,80,universo,aritmetica,
32,uf,Nordeste,10,Maranhão,residente,homens,,1252198,80,universo,aritmetica,
32,uf,Nordeste,10,Maranhão,residente,mulheres,,1217249,80,universo,ok,
32,uf,Nordeste,10,Maranhão,residente,total,,2469447,80,universo,ok,
32,uf,Nordeste,12,Piauí,presente,homens,,616940,80,universo,ok,
32,uf,Nordeste,12,Piauí,presente,mulheres,,632260,80,universo,ok,
32,uf,Nordeste,12,Piauí,presente,total,,1249200,80,universo,aritmetica,
32,uf,Nordeste,12,Piauí,residente,homens,,614541,80,universo,ok,
32,uf,Nordeste,12,Piauí,residente,mulheres,,627595,80,universo,ok,
32,uf,Nordeste,12,Piauí,residente,total,,1242136,80,universo,ok,
32,uf,Nordeste,14,Ceará,presente,homens,,1601904,80,amostra 25%,ok,
32,uf,Nordeste,14,Ceará,presente,mulheres,,1687691,80,amostra 25%,ok,
32,uf,Nordeste,14,Ceará,presente,total,,3289595,80,amostra 25%,ok,
32,uf,Nordeste,14,Ceará,residente,homens,,1612744,80,amostra 25%,ok,
32,uf,Nordeste,14,Ceará,residente,mulheres,,1683622,80,amostra 25%,ok,
32,uf,Nordeste,14,Ceará,residente,total,,3296366,80,amostra 25%,ok,
32,uf,Nordeste,17,Rio Grande do Norte,presente,homens,,555308,80,amostra 25%,ok,
32,uf,Nordeste,17,Rio Grande do Norte,presente,mulheres,,585515,80,amostra 25%,ok,
32,uf,Nordeste,17,Rio Grande do Norte,presente,total,,1140823,80,amostra 25%,ok,
32,uf,Nordeste,17,Rio Grande do Norte,residente,homens,,559410,80,amostra 25%,ok,
32,uf,Nordeste,17,Rio Grande do Norte,residente,mulheres,,586092,80,amostra 25%,ok,
32,uf,Nordeste,17,Rio Grande do Norte,residente,total,,1145502,80,amostra 25%,ok,
32,uf,Nordeste,19,Paraíba,presente,homens,,960449,80,amostra 25%,ok,
32,uf,Nordeste,19,Paraíba,presente,mulheres,,1030696,80,amostra 25%,aritmetica,
32,uf,Nordeste,19,Paraíba,presente,total,,1991145,80,amostra 25%,ok,
32,uf,Nordeste,19,Paraíba,residente,homens,,970772,80,amostra 25%,ok,
32,uf,Nordeste,19,Paraíba,residente,mulheres,,1030079,80,amostra 25%,ok,
32,uf,Nordeste,19,Paraíba,residente,total,,2000851,80,amostra 25%,ok,
32,uf,Nordeste,21,Pernambuco,presente,homens,,1966907,80,amostra 25%,ok,
32,uf,Nordeste,21,Pernambuco,presente,mulheres,,2113694,80,amostra 25%,ok,
32,uf,Nordeste,21,Pernambuco,presente,total,,4080601,80,amostra 25%,ok,
32,uf,Nordeste,21,Pernambuco,residente,homens,,1982782,80,amostra 25%,ok,
32,uf,Nordeste,21,Pernambuco,residente,mulheres,,2112597,80,amostra 25%,ok,
32,uf,Nordeste,21,Pernambuco,residente,total,,4095379,80,amostra 25%,ok,
32,uf,Nordeste,25,Alagoas,presente,homens,,609590,80,amostra 25%,ok,
32,uf,Nordeste,25,Alagoas,presente,mulheres,,646569,80,amostra 25%,ok,
32,uf,Nordeste,25,Alagoas,presente,total,,1256159,80,amostra 25%,ok,
32,uf,Nordeste,25,Alagoas,residente,homens,,611635,80,amostra 25%,ok,
32,uf,Nordeste,25,Alagoas,residente,mulheres,,646472,80,amostra 25%,ok,
32,uf,Nordeste,25,Alagoas,residente,total,,1258107,80,amostra 25%,ok,
32,uf,Nordeste,24,Fernando de Noronha,presente,homens,,734,80,amostra 25%,ok,
32,uf,Nordeste,24,Fernando de Noronha,presente,mulheres,,612,80,amostra 25%,ok,
32,uf,Nordeste,24,Fernando de Noronha,presente,total,,1346,80,amostra 25%,ok,
32,uf,Nordeste,24,Fernando de Noronha,residente,homens,,746,80,amostra 25%,ok,
32,uf,Nordeste,24,Fernando de Noronha,residente,mulheres,,643,80,amostra 25%,aritmetica,
32,uf,Nordeste,24,Fernando de Noronha,residente,total,,1389,80,amostra 25%,ok,
32,regiao,Leste,,Leste,presente,homens,,12180026,80,,aritmetica,
32,regiao,Leste,,Leste,presente,mulheres,,12390735,80,,ok,
32,regiao,Leste,,Leste,presente,total,,24570761,80,,deduzido,
32,regiao,Leste,,Leste,residente,homens,,12157651,80,,ok,
32,regiao,Leste,,Leste,residente,mulheres,,12336549,80,,aritmetica,
32,regiao,Leste,,Leste,residente,total,,24494200,80,,ok,
32,uf,Leste,30,Sergipe,presente,homens,,361338,80,amostra 25%,ok,
32,uf,Leste,30,Sergipe,presente,mulheres,,390440,80,amostra 25%,ok,
32,uf,Leste,30,Sergipe,presente,total,,751778,80,amostra 25%,ok,
32,uf,Leste,30,Sergipe,residente,homens,,362737,80,amostra 25%,ok,
32,uf,Leste,30,Sergipe,residente,mulheres,,389519,80,amostra 25%,ok,
32,uf,Leste,30,Sergipe,residente,total,,752256,80,amostra 25%,ok,
32,uf,Leste,31,Bahia,presente,homens,,2886897,80,amostra 25%,aritmetica,
32,uf,Leste,31,Bahia,presente,mulheres,,3031975,80,amostra 25%,aritmetica,
32,uf,Leste,31,Bahia,presente,total,,5918872,80,amostra 25%,ok,
32,uf,Leste,31,Bahia,residente,homens,,2895194,80,amostra 25%,ok,
32,uf,Leste,31,Bahia,residente,mulheres,,3025253,80,amostra 25%,ok,
32,uf,Leste,31,Bahia,residente,total,,5920447,80,amostra 25%,ok,
32,uf,Leste,40,Minas Gerais,presente,homens,,4846200,80,amostra 25%,ok,
32,uf,Leste,40,Minas Gerais,presente,mulheres,,4851918,80,amostra 25%,aritmetica,
32,uf,Leste,40,Minas Gerais,presente,total,,9698118,80,amostra 25%,ok,
32,uf,Leste,40,Minas Gerais,residente,homens,,4833802,80,amostra 25%,ok,
32,uf,Leste,40,Minas Gerais,residente,mulheres,,4823936,80,amostra 25%,aritmetica,
32,uf,Leste,40,Minas Gerais,residente,total,,9657738,80,amostra 25%,ok,
32,uf,Leste,50,Serra dos Aimorés,presente,homens,,199289,80,amostra 25%,ok,
32,uf,Leste,50,Serra dos Aimorés,presente,mulheres,,183505,80,amostra 25%,ok,
32,uf,Leste,50,Serra dos Aimorés,presente,total,,382794,80,amostra 25%,ok,
32,uf,Leste,50,Serra dos Aimorés,residente,homens,,199079,80,amostra 25%,ok,
32,uf,Leste,50,Serra dos Aimorés,residente,mulheres,,183074,80,amostra 25%,ok,
32,uf,Leste,50,Serra dos Aimorés,residente,total,,382153,80,amostra 25%,aritmetica,
32,uf,Leste,51,Espírito Santo,presente,homens,,594423,80,universo,ok,
32,uf,Leste,51,Espírito Santo,presente,mulheres,,575130,80,universo,ok,
32,uf,Leste,51,Espírito Santo,presente,total,,1169553,80,universo,ok,
32,uf,Leste,51,Espírito Santo,residente,homens,,595658,80,universo,ok,
32,uf,Leste,51,Espírito Santo,residente,mulheres,,575200,80,universo,ok,
32,uf,Leste,51,Espírito Santo,residente,total,,1170858,80,universo,ok,
32,uf,Leste,52,Rio de Janeiro,presente,homens,,1697880,80,amostra 25%,ok,
32,uf,Leste,52,Rio de Janeiro,presente,mulheres,,1669858,80,amostra 25%,aritmetica,
32,uf,Leste,52,Rio de Janeiro,presente,total,,3367738,80,amostra 25%,aritmetica,
32,uf,Leste,52,Rio de Janeiro,residente,homens,,1697752,80,amostra 25%,ok,
32,uf,Leste,52,Rio de Janeiro,residente,mulheres,,1665286,80,amostra 25%,ok,
32,uf,Leste,52,Rio de Janeiro,residente,total,,3363038,80,amostra 25%,ok,
32,uf,Leste,54,Guanabara,presente,homens,,1593999,80,universo,ok,
32,uf,Leste,54,Guanabara,presente,mulheres,,1687909,80,universo,ok,
32,uf,Leste,54,Guanabara,presente,total,,3281908,80,universo,ok,
32,uf,Leste,54,Guanabara,residente,homens,,1573429,80,universo,ok,
32,uf,Leste,54,Guanabara,residente,mulheres,,1674281,80,universo,aritmetica,
32,uf,Leste,54,Guanabara,residente,total,,3247710,80,universo,ok,
32,regiao,Sul,,Sul,presente,homens,,12459937,80,,ok,
32,regiao,Sul,,Sul,presente,mulheres,,12145501,80,,ok,
32,regiao,Sul,,Sul,presente,total,,24605438,80,,ok,
32,regiao,Sul,,Sul,residente,homens,,12454318,80,,ok,
32,regiao,Sul,,Sul,residente,mulheres,,12107988,80,,ok,
32,regiao,Sul,,Sul,residente,total,,24562306,80,,deduzido,
32,uf,Sul,60,São Paulo,presente,homens,,6477519,80,amostra 25%,ok,
32,uf,Sul,60,São Paulo,presente,mulheres,,6346287,80,amostra 25%,aritmetica,
32,uf,Sul,60,São Paulo,presente,total,,12823806,80,amostra 25%,ok,
32,uf,Sul,60,São Paulo,residente,homens,,6480421,80,amostra 25%,ok,
32,uf,Sul,60,São Paulo,residente,mulheres,,6328810,80,amostra 25%,deduzido,
32,uf,Sul,60,São Paulo,residente,total,,12809231,80,amostra 25%,ok,
32,uf,Sul,71,Paraná,presente,homens,,2211922,80,amostra 25%,ok,
32,uf,Sul,71,Paraná,presente,mulheres,,2051799,80,amostra 25%,ok,
32,uf,Sul,71,Paraná,presente,total,,4263721,80,amostra 25%,ok,
32,uf,Sul,71,Paraná,residente,homens,,2215970,80,amostra 25%,ok,
32,uf,Sul,71,Paraná,residente,mulheres,,2052269,80,amostra 25%,deduzido,
32,uf,Sul,71,Paraná,residente,total,,4268239,80,amostra 25%,aritmetica,
32,uf,Sul,74,Santa Catarina,presente,homens,,1079105,80,universo,aritmetica,
32,uf,Sul,74,Santa Catarina,presente,mulheres,,1050147,80,universo,aritmetica,
32,uf,Sul,74,Santa Catarina,presente,total,,2129252,80,universo,ok,
32,uf,Sul,74,Santa Catarina,residente,homens,,1074254,80,universo,aritmetica,
32,uf,Sul,74,Santa Catarina,residente,mulheres,,1043862,80,universo,ok,
32,uf,Sul,74,Santa Catarina,residente,total,,2118116,80,universo,aritmetica,
32,uf,Sul,81,Rio Grande do Sul,presente,homens,,2691391,80,amostra 25%,ok,
32,uf,Sul,81,Rio Grande do Sul,presente,mulheres,,2697268,80,amostra 25%,ok,
32,uf,Sul,81,Rio Grande do Sul,presente,total,,5388659,80,amostra 25%,ok,
32,uf,Sul,81,Rio Grande do Sul,residente,homens,,2683673,80,amostra 25%,deduzido,
32,uf,Sul,81,Rio Grande do Sul,residente,mulheres,,2683047,80,amostra 25%,ok,
32,uf,Sul,81,Rio Grande do Sul,residente,total,,5366720,80,amostra 25%,aritmetica,
32,regiao,Centro-Oeste,,Centro-Oeste,presente,homens,,1536124,80,,deduzido,
32,regiao,Centro-Oeste,,Centro-Oeste,presente,mulheres,,1413365,80,,deduzido,
32,regiao,Centro-Oeste,,Centro-Oeste,presente,total,,2949489,80,,ok,
32,regiao,Centro-Oeste,,Centro-Oeste,residente,homens,,1533696,80,,uma_ok,
32,regiao,Centro-Oeste,,Centro-Oeste,residente,mulheres,,1409296,80,,aritmetica,
32,regiao,Centro-Oeste,,Centro-Oeste,residente,total,,2942992,80,,ok,
32,uf,Centro-Oeste,91,Mato Grosso,presente,homens,,465382,80,amostra 25%,aritmetica,
32,uf,Centro-Oeste,91,Mato Grosso,presente,mulheres,,426851,80,amostra 25%,aritmetica,
32,uf,Centro-Oeste,91,Mato Grosso,presente,total,,892233,80,amostra 25%,ok,
32,uf,Centro-Oeste,91,Mato Grosso,residente,homens,,464175,80,amostra 25%,aritmetica,
32,uf,Centro-Oeste,91,Mato Grosso,residente,mulheres,,425364,80,amostra 25%,aritmetica,
32,uf,Centro-Oeste,91,Mato Grosso,residente,total,,889539,80,amostra 25%,uma_ok,
32,uf,Centro-Oeste,94,Goiás,presente,homens,,983456,80,amostra 25%,aritmetica,
32,uf,Centro-Oeste,94,Goiás,presente,mulheres,,934004,80,amostra 25%,aritmetica,
32,uf,Centro-Oeste,94,Goiás,presente,total,,1917460,80,amostra 25%,ok,
32,uf,Centro-Oeste,94,Goiás,residente,homens,,982319,80,amostra 25%,aritmetica,
32,uf,Centro-Oeste,94,Goiás,residente,mulheres,,930970,80,amostra 25%,ok,
32,uf,Centro-Oeste,94,Goiás,residente,total,,1913289,80,amostra 25%,aritmetica,
32,uf,Centro-Oeste,97,Distrito Federal,presente,homens,,87286,80,amostra 25%,aritmetica,
32,uf,Centro-Oeste,97,Distrito Federal,presente,mulheres,,52510,80,amostra 25%,aritmetica,
32,uf,Centro-Oeste,97,Distrito Federal,presente,total,,139796,80,amostra 25%,ok,
32,uf,Centro-Oeste,97,Distrito Federal,residente,homens,,87202,80,amostra 25%,aritmetica,
32,uf,Centro-Oeste,97,Distrito Federal,residente,mulheres,,52962,80,amostra 25%,ok,
32,uf,Centro-Oeste,97,Distrito Federal,residente,total,,140164,80,amostra 25%,aritmetica,
33,brasil,,,Brasil,0 a 4,homens,,5687512,82,,ok,
33,brasil,,,Brasil,0 a 4,mulheres,,5505877,82,,ok,
33,brasil,,,Brasil,5 a 9,homens,,5170579,82,,ok,
33,brasil,,,Brasil,5 a 9,mulheres,,4987844,82,,aritmetica,
33,brasil,,,Brasil,total,homens,,35059546,82,,ok,
33,brasil,,,Brasil,total,mulheres,,35131824,82,,ok,
33,brasil,,,Brasil,total,total,,70191370,82,,ok,
33,brasil,,,Brasil,10 a 14,homens,,4297589,83,,deduzido,
33,brasil,,,Brasil,10 a 14,mulheres,,4263367,83,,ok,
33,brasil,,,Brasil,15 a 19,homens,,3452198,83,,ok,
33,brasil,,,Brasil,15 a 19,mulheres,,3722613,83,,aritmetica,
33,brasil,,,Brasil,20 a 24,homens,,2993680,83,,ok,
33,brasil,,,Brasil,20 a 24,mulheres,,3244240,83,,ok,
33,brasil,,,Brasil,25 a 29,homens,,2545283,83,,ok,
33,brasil,,,Brasil,25 a 29,mulheres,,2700565,83,,ok,
33,brasil,,,Brasil,30 a 39,homens,,4228185,83,,ok,
33,brasil,,,Brasil,30 a 39,mulheres,,4258193,83,,ok,
33,brasil,,,Brasil,40 a 49,homens,,3051078,83,,ok,
33,brasil,,,Brasil,40 a 49,mulheres,,2899610,83,,ok,
33,brasil,,,Brasil,50 a 59,homens,,1933852,84,,ok,
33,brasil,,,Brasil,50 a 59,mulheres,,1819115,84,,ok,
33,brasil,,,Brasil,60 a 69,homens,,1120329,84,,ok,
33,brasil,,,Brasil,60 a 69,mulheres,,1070309,84,,ok,
33,brasil,,,Brasil,70 e mais,homens,,530745,84,,ok,
33,brasil,,,Brasil,70 e mais,mulheres,,609613,84,,ok,
33,brasil,,,Brasil,ignorada,homens,,48516,84,,ok,
33,brasil,,,Brasil,ignorada,mulheres,,50478,84,,ok,
33,regiao,Norte,,Norte,0 a 4,homens,,235052,82,,ok,
33,regiao,Norte,,Norte,0 a 4,mulheres,,226568,82,,ok,
33,regiao,Norte,,Norte,5 a 9,homens,,205704,82,,ok,
33,regiao,Norte,,Norte,5 a 9,mulheres,,195374,82,,ok,
33,regiao,Norte,,Norte,total,homens,,1315221,82,,ok,
33,regiao,Norte,,Norte,total,mulheres,,1264221,82,,ok,
33,regiao,Norte,,Norte,total,total,,2579442,82,,ok,
33,regiao,Norte,,Norte,10 a 14,homens,,166423,83,,ok,
33,regiao,Norte,,Norte,10 a 14,mulheres,,160041,83,,ok,
33,regiao,Norte,,Norte,15 a 19,homens,,134129,83,,ok,
33,regiao,Norte,,Norte,15 a 19,mulheres,,138729,83,,ok,
33,regiao,Norte,,Norte,20 a 24,homens,,109974,83,,ok,
33,regiao,Norte,,Norte,20 a 24,mulheres,,113440,83,,ok,
33,regiao,Norte,,Norte,25 a 29,homens,,94045,83,,ok,
33,regiao,Norte,,Norte,25 a 29,mulheres,,93572,83,,ok,
33,regiao,Norte,,Norte,30 a 39,homens,,152460,83,,ok,
33,regiao,Norte,,Norte,30 a 39,mulheres,,139293,83,,ok,
33,regiao,Norte,,Norte,40 a 49,homens,,105416,83,,ok,
33,regiao,Norte,,Norte,40 a 49,mulheres,,91790,83,,ok,
33,regiao,Norte,,Norte,50 a 59,homens,,59489,84,,ok,
33,regiao,Norte,,Norte,50 a 59,mulheres,,54752,84,,ok,
33,regiao,Norte,,Norte,60 a 69,homens,,33539,84,,ok,
33,regiao,Norte,,Norte,60 a 69,mulheres,,30684,84,,ok,
33,regiao,Norte,,Norte,70 e mais,homens,,16233,84,,ok,
33,regiao,Norte,,Norte,70 e mais,mulheres,,17531,84,,ok,
33,regiao,Norte,,Norte,ignorada,homens,,2757,84,,ok,
33,regiao,Norte,,Norte,ignorada,mulheres,,2447,84,,ok,
33,uf,Norte,0,Rondônia,0 a 4,homens,,6977,82,universo,ok,
33,uf,Norte,0,Rondônia,0 a 4,mulheres,,6276,82,universo,ok,
33,uf,Norte,0,Rondônia,5 a 9,homens,,5575,82,universo,ok,
33,uf,Norte,0,Rondônia,5 a 9,mulheres,,5059,82,universo,ok,
33,uf,Norte,0,Rondônia,total,homens,,39038,82,universo,ok,
33,uf,Norte,0,Rondônia,total,mulheres,,31194,82,universo,ok,
33,uf,Norte,0,Rondônia,total,total,,70232,82,universo,ok,
33,uf,Norte,0,Rondônia,10 a 14,homens,,4069,83,universo,ok,
33,uf,Norte,0,Rondônia,10 a 14,mulheres,,3828,83,universo,ok,
33,uf,Norte,0,Rondônia,15 a 19,homens,,2997,83,universo,ok,
33,uf,Norte,0,Rondônia,15 a 19,mulheres,,3048,83,universo,ok,
33,uf,Norte,0,Rondônia,20 a 24,homens,,3595,83,universo,ok,
33,uf,Norte,0,Rondônia,20 a 24,mulheres,,2966,83,universo,ok,
33,uf,Norte,0,Rondônia,25 a 29,homens,,3781,83,universo,manual,OCR 3 761
33,uf,Norte,0,Rondônia,25 a 29,mulheres,,2645,83,universo,aritmetica,
33,uf,Norte,0,Rondônia,30 a 39,homens,,6088,83,universo,ok,
33,uf,Norte,0,Rondônia,30 a 39,mulheres,,3796,83,universo,ok,
33,uf,Norte,0,Rondônia,40 a 49,homens,,3558,83,universo,ok,
33,uf,Norte,0,Rondônia,40 a 49,mulheres,,1953,83,universo,ok,
33,uf,Norte,0,Rondônia,50 a 59,homens,,1250,84,universo,ok,
33,uf,Norte,0,Rondônia,50 a 59,mulheres,,889,84,universo,ok,
33,uf,Norte,0,Rondônia,60 a 69,homens,,757,84,universo,ok,
33,uf,Norte,0,Rondônia,60 a 69,mulheres,,493,84,universo,ok,
33,uf,Norte,0,Rondônia,70 e mais,homens,,378,84,universo,manual,OCR 3 786 / 376
33,uf,Norte,0,Rondônia,70 e mais,mulheres,,231,84,universo,ok,
33,uf,Norte,0,Rondônia,ignorada,homens,,13,84,universo,ok,
33,uf,Norte,0,Rondônia,ignorada,mulheres,,10,84,universo,ok,
33,uf,Norte,1,Acre,0 a 4,homens,,15328,82,universo,ok,
33,uf,Norte,1,Acre,0 a 4,mulheres,,14729,82,universo,ok,
33,uf,Norte,1,Acre,5 a 9,homens,,13701,82,universo,ok,
33,uf,Norte,1,Acre,5 a 9,mulheres,,12816,82,universo,aritmetica,
33,uf,Norte,1,Acre,total,homens,,84208,82,universo,ok,
33,uf,Norte,1,Acre,total,mulheres,,74644,82,universo,ok,
33,uf,Norte,1,Acre,total,total,,158852,82,universo,aritmetica,
33,uf,Norte,1,Acre,10 a 14,homens,,10569,83,universo,manual,OCR 10 559 / 569
33,uf,Norte,1,Acre,10 a 14,mulheres,,10336,83,universo,deduzido,
33,uf,Norte,1,Acre,15 a 19,homens,,8054,83,universo,ok,
33,uf,Norte,1,Acre,15 a 19,mulheres,,8217,83,universo,aritmetica,
33,uf,Norte,1,Acre,20 a 24,homens,,7008,83,universo,aritmetica,
33,uf,Norte,1,Acre,20 a 24,mulheres,,6537,83,universo,ok,
33,uf,Norte,1,Acre,25 a 29,homens,,5700,83,universo,manual,OCR 5 700 / 700; deducao errada
33,uf,Norte,1,Acre,25 a 29,mulheres,,5157,83,universo,ok,
33,uf,Norte,1,Acre,30 a 39,homens,,10004,83,universo,ok,
33,uf,Norte,1,Acre,30 a 39,mulheres,,7702,83,universo,ok,
33,uf,Norte,1,Acre,40 a 49,homens,,6733,83,universo,ok,
33,uf,Norte,1,Acre,40 a 49,mulheres,,4919,83,universo,ok,
33,uf,Norte,1,Acre,50 a 59,homens,,3241,84,universo,ok,
33,uf,Norte,1,Acre,50 a 59,mulheres,,2348,84,universo,ok,
33,uf,Norte,1,Acre,60 a 69,homens,,2379,84,universo,ok,
33,uf,Norte,1,Acre,60 a 69,mulheres,,1182,84,universo,ok,
33,uf,Norte,1,Acre,70 e mais,homens,,1454,84,universo,ok,
33,uf,Norte,1,Acre,70 e mais,mulheres,,653,84,universo,ok,
33,uf,Norte,1,Acre,ignorada,homens,,37,84,universo,ok,
33,uf,Norte,1,Acre,ignorada,mulheres,,48,84,universo,ok,
33,uf,Norte,2,Amazonas,0 a 4,homens,,67083,82,universo,manual,OCR 67 063 / 47 083
33,uf,Norte,2,Amazonas,0 a 4,mulheres,,64615,82,universo,ok,
33,uf,Norte,2,Amazonas,5 a 9,homens,,57678,82,universo,ok,
33,uf,Norte,2,Amazonas,5 a 9,mulheres,,54643,82,universo,ok,
33,uf,Norte,2,Amazonas,total,homens,,367333,82,universo,ok,
33,uf,Norte,2,Amazonas,total,mulheres,,347441,82,universo,ok,
33,uf,Norte,2,Amazonas,total,total,,714774,82,universo,ok,
33,uf,Norte,2,Amazonas,10 a 14,homens,,47554,83,universo,ok,
33,uf,Norte,2,Amazonas,10 a 14,mulheres,,45236,83,universo,ok,
33,uf,Norte,2,Amazonas,15 a 19,homens,,37246,83,universo,ok,
33,uf,Norte,2,Amazonas,15 a 19,mulheres,,37897,83,universo,aritmetica,
33,uf,Norte,2,Amazonas,20 a 24,homens,,31213,83,universo,ok,
33,uf,Norte,2,Amazonas,20 a 24,mulheres,,31950,83,universo,ok,
33,uf,Norte,2,Amazonas,25 a 29,homens,,26786,83,universo,ok,
33,uf,Norte,2,Amazonas,25 a 29,mulheres,,26420,83,universo,ok,
33,uf,Norte,2,Amazonas,30 a 39,homens,,41899,83,universo,ok,
33,uf,Norte,2,Amazonas,30 a 39,mulheres,,38069,83,universo,ok,
33,uf,Norte,2,Amazonas,40 a 49,homens,,29150,83,universo,ok,
33,uf,Norte,2,Amazonas,40 a 49,mulheres,,24154,83,universo,ok,
33,uf,Norte,2,Amazonas,50 a 59,homens,,15006,84,universo,manual,OCR leu so '15'
33,uf,Norte,2,Amazonas,50 a 59,mulheres,,12969,84,universo,ok,
33,uf,Norte,2,Amazonas,60 a 69,homens,,8413,84,universo,ok,
33,uf,Norte,2,Amazonas,60 a 69,mulheres,,6924,84,universo,aritmetica,
33,uf,Norte,2,Amazonas,70 e mais,homens,,4085,84,universo,ok,
33,uf,Norte,2,Amazonas,70 e mais,mulheres,,3467,84,universo,ok,
33,uf,Norte,2,Amazonas,ignorada,homens,,1220,84,universo,ok,
33,uf,Norte,2,Amazonas,ignorada,mulheres,,1097,84,universo,ok,
33,uf,Norte,3,Roraima,0 a 4,homens,,2965,82,universo,aritmetica,
33,uf,Norte,3,Roraima,0 a 4,mulheres,,2931,82,universo,ok,
33,uf,Norte,3,Roraima,5 a 9,homens,,2571,82,universo,ok,
33,uf,Norte,3,Roraima,5 a 9,mulheres,,2516,82,universo,ok,
33,uf,Norte,3,Roraima,total,homens,,15018,82,universo,aritmetica,
33,uf,Norte,3,Roraima,total,mulheres,,13853,82,universo,aritmetica,
33,uf,Norte,3,Roraima,total,total,,28871,82,universo,ok,
33,uf,Norte,3,Roraima,10 a 14,homens,,1808,83,universo,ok,
33,uf,Norte,3,Roraima,10 a 14,mulheres,,1753,83,universo,ok,
33,uf,Norte,3,Roraima,15 a 19,homens,,1200,83,universo,ok,
33,uf,Norte,3,Roraima,15 a 19,mulheres,,1379,83,universo,ok,
33,uf,Norte,3,Roraima,20 a 24,homens,,1068,83,universo,aritmetica,
