uf60,nome_uf60,cod60,nome,code_state_2010,code_muni_2010,zona_fisiografica,pop_total,pop_urbana,pop_rural,fonte_pop
40,Estado de Minas Gerais,4099,Jesuânia,31,3135902,409,4738,1400,3338,AEB
40,Estado de Minas Gerais,4100,Juruaia,31,3136900,410,5866,890,4976,AEB
40,Estado de Minas Gerais,4101,Lambari,31,3137809,410,10975,6825,4150,AEB
40,Estado de Minas Gerais,4102,Lavras,31,3138203,410,37644,24517,13127,AEB
40,Estado de Minas Gerais,4103,Liberdade,31,3138500,410,6622,1106,5516,AEB
40,Estado de Minas Gerais,4104,Luminárias,31,3138708,410,5264,1192,4072,AEB
40,Estado de Minas Gerais,4105,Machado,31,3139003,410,21389,8723,12666,AEB
40,Estado de Minas Gerais,4106,Madre de Deus de Minas,31,3139102,410,3762,1224,2538,AEB
40,Estado de Minas Gerais,4107,Maria da Fé,31,3139904,410,9120,2980,6140,AEB
40,Estado de Minas Gerais,4108,Minduri,31,3141900,410,3218,1644,1574,AEB
40,Estado de Minas Gerais,4109,Monsenhor Paulo,31,3142601,410,5861,1372,4489,AEB
40,Estado de Minas Gerais,4110,Monte Belo,31,3143005,411,12221,3199,9022,AEB
40,Estado de Minas Gerais,4111,Monte Santo de Minas,31,3143203,411,17164,6032,11132,AEB
40,Estado de Minas Gerais,4112,Monte Sião,31,3143401,411,9133,1794,7339,AEB
40,Estado de Minas Gerais,4113,Munhoz,31,3143807,411,3172,844,2328,AEB
40,Estado de Minas Gerais,4114,Muzambinho,31,3144102,411,16900,6731,10169,AEB
40,Estado de Minas Gerais,4115,Natércia,31,3144409,411,8505,1849,6656,AEB
40,Estado de Minas Gerais,4116,Nepomuceno,31,3144607,411,24296,5598,18698,AEB
40,Estado de Minas Gerais,4117,Nova Resende,31,3145109,411,12745,2876,9869,AEB
40,Estado de Minas Gerais,4118,Ouro Fino,31,3146008,411,27036,9702,17334,AEB
40,Estado de Minas Gerais,4119,Paraguaçu,31,3147204,411,12726,6133,6593,AEB
40,Estado de Minas Gerais,4120,Paraisópolis,31,3147303,412,20782,8017,12765,AEB
40,Estado de Minas Gerais,4121,Passa Quatro,31,3147600,412,11371,6383,4988,AEB
40,Estado de Minas Gerais,4122,Passa-Vinte,31,3147808,412,3733,1058,2675,AEB
40,Estado de Minas Gerais,4123,Passos,31,3147907,412,47587,28555,19032,AEB
40,Estado de Minas Gerais,4124,Pedralva,31,3149101,412,10005,2036,7969,AEB
40,Estado de Minas Gerais,4125,Piedade do Rio Grande,31,3150307,412,7063,1201,5862,AEB
40,Estado de Minas Gerais,4126,Poço Fundo,31,3151701,412,13328,3248,10080,AEB
40,Estado de Minas Gerais,4127,Poços de Caldas,31,3151800,412,38743,32191,6552,AEB
40,Estado de Minas Gerais,4128,Pouso Alegre,31,3152501,412,27763,18852,8911,AEB
40,Estado de Minas Gerais,4129,Pouso Alto,31,3152600,412,8057,2342,5715,AEB
40,Estado de Minas Gerais,4130,Pratápolis,31,3152907,413,12085,7515,4570,AEB
40,Estado de Minas Gerais,4131,Ribeirão Vermelho,31,3154705,413,4334,2960,1374,AEB
40,Estado de Minas Gerais,4132,Santa Rita de Caldas,31,3159209,413,8603,2320,6283,AEB
40,Estado de Minas Gerais,4133,Santa Rita de Jacutinga,31,3159308,413,7016,2345,4671,AEB
40,Estado de Minas Gerais,4134,Santa Rita do Sapucaí,31,3159605,413,21622,9309,12313,AEB
40,Estado de Minas Gerais,4135,São Gonçalo do Sapucaí,31,3162005,413,21059,9008,12051,AEB
40,Estado de Minas Gerais,4136,São João Batista do Glória,31,3162203,413,5625,2226,3399,AEB
40,Estado de Minas Gerais,4137,São José do Alegre,31,3163201,413,3177,896,2281,AEB
40,Estado de Minas Gerais,4138,São Lourenço,31,3163706,413,15905,14680,1225,AEB
40,Estado de Minas Gerais,4139,São Pedro da União,31,3163904,413,5244,1024,4220,AEB
40,Estado de Minas Gerais,4140,São Sebastião do Paraíso,31,3164704,414,25298,15268,10030,AEB
40,Estado de Minas Gerais,4141,São Tomás de Aquino,31,3165107,414,7395,2437,4958,AEB
40,Estado de Minas Gerais,4142,São Vicente de Minas,31,3165305,414,5401,2441,2960,AEB
40,Estado de Minas Gerais,4143,Sapucaí-Mirim,31,3165404,414,4170,1069,3101,AEB
40,Estado de Minas Gerais,4144,Serrania,31,3166907,414,4462,1788,2674,AEB
40,Estado de Minas Gerais,4145,Serranos,31,3167004,414,3492,1294,2198,AEB
40,Estado de Minas Gerais,4146,Silvianópolis,31,3167400,414,12436,3052,9384,AEB
40,Estado de Minas Gerais,4147,Soledade de Minas,31,3167806,414,6448,2804,3644,AEB
40,Estado de Minas Gerais,4148,Toledo,31,3169109,414,4395,871,3524,AEB
40,Estado de Minas Gerais,4149,Três Corações,31,3169307,414,30505,17498,13007,AEB
40,Estado de Minas Gerais,4150,Três Pontas,31,3169406,415,35105,12886,22219,AEB
40,Estado de Minas Gerais,4151,Varginha,31,3170701,415,33579,24944,8635,AEB
40,Estado de Minas Gerais,4152,Virgínia,31,3171709,415,8314,1384,6930,AEB
40,Estado de Minas Gerais,4200,Januária,31,3135209,420,60599,14428,46171,AEB
40,Estado de Minas Gerais,4201,Manga,31,3139300,420,35040,4007,31033,AEB
40,Estado de Minas Gerais,4202,São Francisco,31,3161106,420,45883,5161,40722,AEB
40,Estado de Minas Gerais,4203,São Romão,31,3164209,420,23829,2715,21114,AEB
40,Estado de Minas Gerais,4210,Bocaiúva,31,3107307,421,40124,10259,29865,AEB
40,Estado de Minas Gerais,4211,Brasília,31,3108602,421,42200,4810,37390,AEB
40,Estado de Minas Gerais,4212,Coração de Jesus,31,3118809,421,32286,5437,26849,AEB
40,Estado de Minas Gerais,4213,Francisco Sá,31,3126703,421,32094,3633,28461,AEB
40,Estado de Minas Gerais,4214,Janaúba,31,3135100,421,23004,5055,17949,AEB
40,Estado de Minas Gerais,4215,Jequitaí,31,3135605,421,13557,1693,11864,AEB
40,Estado de Minas Gerais,4216,Juramento,31,3136801,421,6650,589,6061,AEB
40,Estado de Minas Gerais,4217,Montes Claros,31,3143302,421,132502,46531,85971,AEB
40,Estado de Minas Gerais,4218,São João da Ponte,31,3162401,421,47357,6374,40983,AEB
40,Estado de Minas Gerais,4220,Buenópolis,31,3109204,422,15388,5118,10270,AEB
40,Estado de Minas Gerais,4221,Corinto,31,3119104,422,36604,14840,21764,AEB
40,Estado de Minas Gerais,4222,Curvelo,31,3120904,422,53052,25938,27114,AEB
40,Estado de Minas Gerais,4223,Felixlândia,31,3125705,422,11092,2751,8341,AEB
40,Estado de Minas Gerais,4224,Lassance,31,3138104,422,5809,1290,4519,AEB
40,Estado de Minas Gerais,4225,Morada Nova de Minas,31,3143500,422,15602,3733,11869,AEB
40,Estado de Minas Gerais,4226,Pirapora,31,3151206,422,23834,16297,7537,AEB
40,Estado de Minas Gerais,4227,São Gonçalo do Abaeté,31,3161700,422,12271,2013,10258,AEB
40,Estado de Minas Gerais,4228,Várzea da Palma,31,3170800,422,7779,3497,4282,AEB
40,Estado de Minas Gerais,4230,Águas Formosas,31,3100906,423,30216,5937,24279,AEB
40,Estado de Minas Gerais,4231,Ataléia,31,3104700,423,19148,692,18456,AEB
40,Estado de Minas Gerais,4232,Carlos Chagas,31,3113701,423,32977,7399,25578,AEB
40,Estado de Minas Gerais,4233,Itambacuri,31,3132701,423,95739,14623,81116,AEB
40,Estado de Minas Gerais,4234,Ladainha,31,3137007,423,18852,3633,15219,AEB
40,Estado de Minas Gerais,4235,Machacalis,31,3138906,423,15373,3384,11989,AEB
40,Estado de Minas Gerais,4236,Malacacheta,31,3139201,423,43571,5548,38023,AEB
40,Estado de Minas Gerais,4239,Nanuque,31,3144300,423,51303,25743,25560,AEB
40,Estado de Minas Gerais,4240,Novo Cruzeiro,31,3145307,424,36778,4292,32486,AEB
40,Estado de Minas Gerais,4241,Poté,31,3152402,424,17831,3670,14161,AEB
40,Estado de Minas Gerais,4242,Teófilo Otoni,31,3168606,424,129111,45862,83249,AEB
40,Estado de Minas Gerais,4250,Almenara,31,3101706,425,41540,12145,29395,AEB
40,Estado de Minas Gerais,4251,Jacinto,31,3134707,425,24368,3667,20701,AEB
40,Estado de Minas Gerais,4252,Jordânia,31,3136504,425,10395,3674,6721,AEB
40,Estado de Minas Gerais,4253,Rio do Prado,31,3155108,425,14644,2797,11847,AEB
40,Estado de Minas Gerais,4254,Rubim,31,3156601,425,11668,4541,7127,AEB
40,Estado de Minas Gerais,4255,Salto da Divisa,31,3157104,425,10671,2817,7854,AEB
40,Estado de Minas Gerais,4260,Caraí,31,3113008,426,22903,4867,18036,AEB
40,Estado de Minas Gerais,4261,Comercinho,31,3117009,426,9784,1312,8472,AEB
40,Estado de Minas Gerais,4262,Itinga,31,3134004,426,21575,2773,18802,AEB
40,Estado de Minas Gerais,4263,Jequitinhonha,31,3135803,426,18833,5970,12863,AEB
40,Estado de Minas Gerais,4264,Joaíma,31,3136009,426,21697,5186,16511,AEB
40,Estado de Minas Gerais,4265,Medina,31,3141405,426,28325,8122,20203,AEB
40,Estado de Minas Gerais,4266,Pedra Azul,31,3148707,426,25062,9882,15180,AEB
40,Estado de Minas Gerais,4300,Açucena,31,3100500,430,32718,4810,27908,AEB
40,Estado de Minas Gerais,4301,Água Boa,31,3100609,430,32351,1619,30732,AEB
40,Estado de Minas Gerais,4302,Aimorés,31,3101102,430,41443,13897,27546,AEB
40,Estado de Minas Gerais,4303,Antônio Dias,31,3103009,430,11042,1544,9498,AEB
40,Estado de Minas Gerais,4304,Bom Jesus do Galho,31,3107802,430,30221,4313,25908,AEB
40,Estado de Minas Gerais,4305,Braúnas,31,3108800,430,9870,967,8903,AEB
40,Estado de Minas Gerais,4306,Caratinga,31,3113404,430,107654,34742,72912,AEB
40,Estado de Minas Gerais,4307,Coluna,31,3116803,430,9599,1400,8199,AEB
40,Estado de Minas Gerais,4308,Conselheiro Pena,31,3118403,430,54432,16922,37510,AEB
40,Estado de Minas Gerais,4309,Coroaci,31,3119203,430,13579,2791,10788,AEB
40,Estado de Minas Gerais,4310,Coronel Fabriciano,31,3119401,431,49001,38603,10398,AEB
40,Estado de Minas Gerais,4311,Dionísio,31,3121803,431,11201,2322,8879,AEB
40,Estado de Minas Gerais,4312,Dom Joaquim,31,3122603,431,12337,2900,9437,AEB
40,Estado de Minas Gerais,4313,Ferros,31,3125903,431,23066,4336,18730,AEB
40,Estado de Minas Gerais,4314,Galiléia,31,3127305,431,33272,5836,27436,AEB
40,Estado de Minas Gerais,4315,Governador Valadares,31,3127701,431,122209,76380,45829,AEB
40,Estado de Minas Gerais,4316,Guanhães,31,3128006,431,27164,8078,19086,AEB
40,Estado de Minas Gerais,4317,Iapu,31,3129301,431,26781,4142,22639,AEB
40,Estado de Minas Gerais,4318,Inhapim,31,3130903,431,46087,6767,39320,AEB
40,Estado de Minas Gerais,4319,Itanhomi,31,3133204,431,28230,2891,25339,AEB
40,Estado de Minas Gerais,4320,Itueta,31,3134103,432,3632,1374,2258,AEB
40,Estado de Minas Gerais,4321,Jaguaraçu,31,3135001,432,2686,625,2061,AEB
40,Estado de Minas Gerais,4322,Joanésia,31,3136108,432,7249,1491,5758,AEB
40,Estado de Minas Gerais,4323,Marliéria,31,3140308,432,5693,857,4836,AEB
40,Estado de Minas Gerais,4324,Mesquita,31,3141702,432,20112,4000,16112,AEB
40,Estado de Minas Gerais,4325,Nova Era,31,3144706,432,18130,7326,10804,AEB
40,Estado de Minas Gerais,4326,Paulistas,31,3148400,432,6302,1331,4971,AEB
40,Estado de Minas Gerais,4327,Peçanha,31,3148608,432,35714,6608,29106,AEB
40,Estado de Minas Gerais,4328,Resplendor,31,3154309,432,52035,10361,41674,AEB
40,Estado de Minas Gerais,4329,Rio Vermelho,31,3156007,432,20556,2864,17692,AEB
40,Estado de Minas Gerais,4330,Sabinópolis,31,3156809,433,14765,3676,11089,AEB
40,Estado de Minas Gerais,4331,Santa Maria do Suaçuí,31,3158201,433,32755,6920,25835,AEB
40,Estado de Minas Gerais,4332,São Domingos do Prata,31,3161007,433,21702,4774,16928,AEB
40,Estado de Minas Gerais,4333,São João Evangelista,31,3162807,433,13321,3376,9945,AEB
40,Estado de Minas Gerais,4334,São José do Goiabal,31,3163409,433,10817,1793,9024,AEB
40,Estado de Minas Gerais,4335,São José do Jacuri,31,3163508,433,10913,1020,9893,AEB
