uf60,code_muni_1960,name_muni_1960,code_district_1960,name_district_1960,name_bairro_1960,tipo,zona_cod,zona,pagina,fonte
52,5281,Silva Jardim,03,Correntozas,,distrito,528,Zona da Baixado do Rio São Jo&o,175,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5281,Silva Jardim,05,Gaviões,,distrito,528,Zona da Baixado do Rio São Jo&o,175,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5281,Silva Jardim,07,Quartêis,,distrito,528,Zona da Baixado do Rio São Jo&o,175,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5290,Araruama,01,Araruama,,distrito,529,Zona da Baixada de Araruama,175,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5290,Araruama,05,São Vicente do Paula,,distrito,529,Zona da Baixada de Araruama,175,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5291,Cabo Frio,01,Cabo Frio,,distrito,529,Zona da Baixada de Araruama,175,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5291,Cabo Frio,03,Armação dos Buzios,,distrito,529,Zona da Baixada de Araruama,175,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5291,Cabo Frio,05,Arraial do Cabo,,distrito,529,Zona da Baixada de Araruama,175,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5291,Cabo Frio,07,Tamoios,,distrito,529,Zona da Baixada de Araruama,175,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5292,Maricá,01,Maricá,,distrito,529,Zona da Baixada de Araruama,175,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5292,Maricá,05,Itapeteiú,,distrito,529,Zona da Baixada de Araruama,175,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5293,São Pedro da Aldeia,01,São Pedro da Aldeia,,distrito,529,Zona da Baixada de Araruama,175,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5293,São Pedro da Aldeia,03,Iguaba Grande,,distrito,529,Zona da Baixada de Araruama,175,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5294,Saquarema,01,Saquarema,,distrito,529,Zona da Baixada de Araruama,176,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5294,Saquarema,03,Bacaxf,,distrito,529,Zona da Baixada de Araruama,176,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5294,Saquarema,05,Sampaio Correia,,distrito,529,Zona da Baixada de Araruama,176,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5300,Cachoeiras de Macacu,01,Cachoeiras de Macacu,,distrito,530,Zona da Baixado da Guanabara,176,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5300,Cachoeiras de Macacu,03,Japuíba,,distrito,530,Zona da Baixado da Guanabara,176,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5300,Cachoeiras de Macacu,05,Subaio,,distrito,530,Zona da Baixado da Guanabara,176,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5301,Duque de Caxias,01,Duque de Caxias,,distrito,530,Zona da Baixado da Guanabara,176,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5301,Duque de Caxias,03,Campos Hlyscos,,distrito,530,Zona da Baixado da Guanabara,176,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5301,Duque de Caxias,05,Imbariê,,distrito,530,Zona da Baixado da Guanabara,176,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5301,Duque de Caxias,07,Xerem Detfesosnacenesesrao nr,,distrito,530,Zona da Baixado da Guanabara,176,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5302,Itaboraí,01,Itaboraí,,distrito,530,Zona da Baixado da Guanabara,176,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5302,Itaboraí,03,Cabuçu,,distrito,530,Zona da Baixado da Guanabara,176,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5302,Itaboraí,05,Itambi,,distrito,530,Zona da Baixado da Guanabara,176,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5302,Itaboraí,07,"Pôrto das Caixas N""esgconhanosnac",,distrito,530,Zona da Baixado da Guanabara,176,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5302,Itaboraí,09,Saombaetiba,,distrito,530,Zona da Baixado da Guanabara,176,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5302,Itaboraí,11,Tanguá,,distrito,530,Zona da Baixado da Guanabara,176,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5303,Magé,01,Magé,,distrito,530,Zona da Baixado da Guanabara,176,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5303,Magé,05,Guia do Pacobaíba ve.sisecs cics,,distrito,530,Zona da Baixado da Guanabara,176,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5303,Magé,07,Inhomirim IPCC Ganhaetao,,distrito,530,Zona da Baixado da Guanabara,176,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5303,Magé,09,Santo Aleixo,,distrito,530,Zona da Baixado da Guanabara,176,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5304,Nilópolis,01,Nilópolis,,distrito,530,Zona da Baixado da Guanabara,176,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5304,Nilópolis,03,Olinda,,distrito,530,Zona da Baixado da Guanabara,176,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5305,Niterói,01,Niterói,,distrito,530,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
52,5306,Rio Bonito,01,Rio Bonito,,distrito,530,Zona da Baixado da Guanabara,177,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5306,Rio Bonito,07,Boa Esperança,,distrito,530,Zona da Baixado da Guanabara,177,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5307,São Gonçalo,01,São Gonçalo,,distrito,530,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
52,5307,São Gonçalo,03,Ipiíba,,distrito,530,Zona da Baixado da Guanabara,177,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5307,São Gonçalo,05,Monjplo,,distrito,530,Zona da Baixado da Guanabara,177,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5307,São Gonçalo,07,Neves,,distrito,530,Zona da Baixado da Guanabara,177,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5307,São Gonçalo,09,Sete Pontes Erntegoaenoaddas,,distrito,530,Zona da Baixado da Guanabara,177,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5308,São João de Meriti,01,São João de Meriti,,distrito,530,Zona da Baixado da Guanabara,177,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5308,São João de Meriti,03,Coelho da Roc ha,,distrito,530,Zona da Baixado da Guanabara,177,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5308,São João de Meriti,05,São Mateus,,distrito,530,Zona da Baixado da Guanabara,177,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5310,Itaguaí,01,Itaguaí,,distrito,531,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
52,5310,Itaguaí,03,Coroa Grende,,distrito,531,Zona da Baixada do Rio Guandu,177,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5310,Itaguaí,05,Ibituporanga,,distrito,531,Zona da Baixada do Rio Guandu,177,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5310,Itaguaí,07,Paracambi,,distrito,531,Zona da Baixada do Rio Guandu,177,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5310,Itaguaí,09,Scropedica,,distrito,531,Zona da Baixada do Rio Guandu,177,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5311,Nova Iguaçu,01,Nova Iguaçu,,distrito,531,Zona da Baixada do Rio Guandu,177,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5311,Nova Iguaçu,03,Belford Roxo,,distrito,531,Zona da Baixada do Rio Guandu,177,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5311,Nova Iguaçu,07,Japeri,,distrito,531,Zona da Baixada do Rio Guandu,177,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5311,Nova Iguaçu,09,Mesquita,,distrito,531,Zona da Baixada do Rio Guandu,177,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5311,Nova Iguaçu,11,Queimados,,distrito,531,Zona da Baixada do Rio Guandu,177,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5320,Angra dos Reis,01,Angra dos Reis,,distrito,532,Zona do Litoral da Baia da Ilha Grande,177,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5320,Angra dos Reis,03,Abraão,,distrito,532,Zona do Litoral da Baia da Ilha Grande,177,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5320,Angra dos Reis,05,Cunhombeb6 .scacsaocsencerra,,distrito,532,Zona do Litoral da Baia da Ilha Grande,177,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5320,Angra dos Reis,07,Jacuceanga,,distrito,532,Zona do Litoral da Baia da Ilha Grande,177,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5321,Mangaratiba,01,Mangaratiba,,distrito,532,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
52,5321,Mangaratiba,03,Conceição de Jocareí,,distrito,532,Zona do Litoral da Baia da Ilha Grande,178,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5321,Mangaratiba,05,Itacurussá DADAS Uondae Dc,,distrito,532,Zona do Litoral da Baia da Ilha Grande,178,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5321,Mangaratiba,07,vila Murioui,,distrito,532,Zona do Litoral da Baia da Ilha Grande,178,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5322,Parati,01,Parati,,distrito,532,Zona do Litoral da Baia da Ilha Grande,178,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
52,5322,Parati,05,Tarituba,,distrito,532,Zona do Litoral da Baia da Ilha Grande,178,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
54,5410,Barra da Tijuca,19,Circunscrição 19,Barra da Tijuca,circunscrição,541,Zona do Litoral,185,"transcrição visual do Código de Zonas Fisiográficas, Bairros, Circunscrições e Favelas (Guanabara), p. 184"
54,5411,Copacabana,12,Circunscrição 12,Copacabana,circunscrição,541,Zona do Litoral,185,"transcrição visual do Código de Zonas Fisiográficas, Bairros, Circunscrições e Favelas (Guanabara), p. 184"
54,5411,Copacabana,41,Favela do Morro do Pavão,Copacabana,favela,541,Zona do Litoral,185,"transcrição visual do Código de Zonas Fisiográficas, Bairros, Circunscrições e Favelas (Guanabara), p. 184"
54,5411,Copacabana,42,Favela do Morro Euclides da Rocha,Copacabana,favela,541,Zona do Litoral,185,"transcrição visual do Código de Zonas Fisiográficas, Bairros, Circunscrições e Favelas (Guanabara), p. 184"
54,5411,Copacabana,43,Favela do Morro de São João,Copacabana,favela,541,Zona do Litoral,185,"transcrição visual do Código de Zonas Fisiográficas, Bairros, Circunscrições e Favelas (Guanabara), p. 184"
54,5412,Gávea,11,Circunscrição 11,Gávea,circunscrição,541,Zona do Litoral,185,"transcrição visual do Código de Zonas Fisiográficas, Bairros, Circunscrições e Favelas (Guanabara), p. 184"
54,5412,Gávea,41,Favela do Parque da Cidade,Gávea,favela,541,Zona do Litoral,185,"transcrição visual do Código de Zonas Fisiográficas, Bairros, Circunscrições e Favelas (Guanabara), p. 184"
54,5412,Gávea,42,Favela do Morro de Santa Marta,Gávea,favela,541,Zona do Litoral,185,"transcrição visual do Código de Zonas Fisiográficas, Bairros, Circunscrições e Favelas (Guanabara), p. 184"
54,5412,Gávea,43,Favela Monte Carlo,Gávea,favela,541,Zona do Litoral,185,"transcrição visual do Código de Zonas Fisiográficas, Bairros, Circunscrições e Favelas (Guanabara), p. 184"
54,5412,Gávea,44,Favela Major Rubens Vaz,Gávea,favela,541,Zona do Litoral,185,"transcrição visual do Código de Zonas Fisiográficas, Bairros, Circunscrições e Favelas (Guanabara), p. 184"
54,5412,Gávea,45,Favela Parque Proletário da Gávea,Gávea,favela,541,Zona do Litoral,185,"transcrição visual do Código de Zonas Fisiográficas, Bairros, Circunscrições e Favelas (Guanabara), p. 184"
54,5412,Gávea,46,Favela Artur Araripe,Gávea,favela,541,Zona do Litoral,185,"transcrição visual do Código de Zonas Fisiográficas, Bairros, Circunscrições e Favelas (Guanabara), p. 184"
