dataset,coluna,tipo_atual,tipo_alvo,n,nonnum,frac,lz,mn,mx
1991_population,code_state,int32,int32,17045653,0,0,0,11,53
1991_population,abbrev_state,string,string,17045653,17045653,0,0,,
1991_population,name_state,string,string,17045653,17045653,0,0,,
1991_population,code_meso,int32,int32,17045653,0,0,0,1,15
1991_population,code_micro,int32,int32,17045653,0,0,0,1,66
1991_population,code_metro,int32,int32,17045653,0,0,0,0,9
1991_population,code_muni,int32,int32,17045653,0,0,0,1100015,5300108
1991_population,V0098,int32,int32,17045653,0,0,0,1,39
1991_population,V0099,int32,int32,17045653,0,0,0,2,2
1991_population,V0102,int32,int32,17045653,0,0,0,110001001,530237160
1991_population,V0109,int32,int32,17045653,0,0,0,1,9995
1991_population,V0111,int32,int32,17045653,0,0,0,0,31
1991_population,V0112,int32,int32,17045653,0,0,0,0,19
1991_population,V0201,int32,int32,17045653,0,0,0,1,3
1991_population,V0202,int32,int32,16913246,0,0,0,1,7
1991_population,V0203,int32,int32,16913246,0,0,0,1,6
1991_population,V0204,int32,int32,16913246,0,0,0,1,8
1991_population,V0205,int32,int32,16913246,0,0,0,1,6
1991_population,V0206,int32,int32,16913246,0,0,0,0,7
1991_population,V0207,int32,int32,16913246,0,0,0,0,2
1991_population,V0208,int32,int32,16913246,0,0,0,1,6
1991_population,V0209,int32,int32,16913246,0,0,0,0,999999
1991_population,V0210,int32,int32,16913246,0,0,0,0,6
1991_population,V0211,int32,int32,16913246,0,0,0,1,30
1991_population,V0212,int32,int32,16913246,0,0,0,0,8
1991_population,V0213,int32,int32,16913246,0,0,0,0,5
1991_population,V0214,int32,int32,16913246,0,0,0,1,7
1991_population,V0216,int32,int32,16913246,0,0,0,0,1
1991_population,V0217,int32,int32,16913246,0,0,0,0,2
1991_population,V0218,int32,int32,16913246,0,0,0,0,3
1991_population,V0219,int32,int32,16913246,0,0,0,0,2
1991_population,V0220,int32,int32,16913246,0,0,0,0,1
1991_population,V0221,int32,int32,16913246,0,0,0,1,4
1991_population,V0222,int32,int32,13873356,0,0,0,0,2
1991_population,V0223,int32,int32,13873356,0,0,0,0,1
1991_population,V0224,int32,int32,13873356,0,0,0,0,3
1991_population,V0225,int32,int32,13873356,0,0,0,0,1
1991_population,V0226,int32,int32,13873356,0,0,0,0,1
1991_population,V0227,int32,int32,13873356,0,0,0,0,1
1991_population,V0301,int32,int32,17045653,0,0,0,1,2
1991_population,V0302,int32,int32,17045653,0,0,0,1,20
1991_population,V0303,int32,int32,17045653,0,0,0,1,20
1991_population,V0304,int32,int32,17045653,0,0,0,1,7
1991_population,V0309,int32,int32,17045653,0,0,0,1,9
1991_population,V0310,int32,int32,17045653,0,0,0,0,99
1991_population,V0311,int32,int32,17045653,0,0,0,0,9
1991_population,V0312,int32,int32,17045653,0,0,0,1,3
1991_population,V0313,int32,int32,17045653,0,0,0,0,98
1991_population,V0314,int32,int32,17045653,0,0,0,1,3
1991_population,V0316,int32,int32,5957430,0,0,0,1,99
1991_population,V0317,int32,int32,6494351,0,0,0,0,98
1991_population,V0318,int32,int32,6494351,0,0,0,0,98
1991_population,V0319,int32,int32,3078236,0,0,0,11,99
1991_population,V0320,int32,int32,3078236,0,0,0,1,9
1991_population,V0321,int32,int32,6327120,0,0,0,11,99
1991_population,V0322,int32,int32,1609217,0,0,0,1,9
1991_population,V0323,int32,int32,15071828,0,0,0,1,2
1991_population,V0324,int32,int32,15071828,0,0,0,0,8
1991_population,V0325,int32,int32,15071828,0,0,0,0,5
1991_population,V0326,int32,int32,15071828,0,0,0,0,6
1991_population,V0327,int32,int32,15071828,0,0,0,0,9
1991_population,V0328,int32,int32,15071828,0,0,0,0,8
1991_population,V0329,int32,int32,12988815,0,0,0,0,97
1991_population,V0330,int32,int32,12988815,0,0,0,1,2
1991_population,V0332,int32,int32,6419238,0,0,0,1,9
1991_population,V0333,int32,int32,1055015,0,0,0,5,9
1991_population,V0335,int32,int32,6596675,0,0,0,0,99
1991_population,V0336,int32,int32,6596676,0,0,0,0,99
1991_population,V0337,int32,int32,6596675,0,0,0,0,99
1991_population,V0338,int32,int32,6596675,0,0,0,0,99
1991_population,V0339,int32,int32,6596675,0,0,0,0,99
1991_population,V0340,int32,int32,6596675,0,0,0,0,99
1991_population,V0341,int32,int32,6596675,0,0,0,0,99
1991_population,V0342,int32,int32,6596675,0,0,0,0,99
1991_population,V0343,int32,int32,6596675,0,0,0,1,9
1991_population,V0345,int32,int32,12988815,0,0,0,1,3
1991_population,V0346,int32,int32,6337831,0,0,0,1,928
1991_population,V0347,int32,int32,6337831,0,0,0,11,903
1991_population,V0349,int32,int32,6337831,0,0,0,1,11
1991_population,V0350,int32,int32,6337831,0,0,0,1,4
1991_population,V0351,int32,int32,6337831,0,0,0,1,8
1991_population,V0352,int32,int32,6337831,0,0,0,1,8
1991_population,V0353,int32,int32,6337831,0,0,0,1,3
1991_population,V0354,int32,int32,6337831,0,0,0,1,98
1991_population,V0355,int32,int32,6337831,0,0,0,0,70
1991_population,V0356,int32,int32,6337831,0,0,0,0,9999999
1991_population,V0357,int32,int32,6337831,0,0,0,0,9999999
1991_population,V0358,int32,int32,6650984,0,0,0,0,9
1991_population,V0359,int32,int32,12988815,0,0,0,0,3
1991_population,V0360,int32,int32,12988815,0,0,0,0,9999999
1991_population,V0361,int32,int32,12988815,0,0,0,0,9999999
1991_population,V1061,int32,int32,17045653,0,0,0,1,8
1991_population,V1101,int32,int32,17045653,0,0,0,11,53
1991_population,V1102,int32,int32,17045653,0,0,0,1,7220
1991_population,V2011,int32,int32,17045653,0,0,0,1,4
1991_population,V2012,int32,int32,17044222,0,0,0,0,999999999
1991_population,V2013,int32,int32,17044222,0,0,0,1,13
1991_population,V2014,int32,int32,17044222,0,0,0,1,13
1991_population,V2094,int32,int32,16913246,0,0,0,0,9
1991_population,V2111,int32,int32,16913246,0,0,0,3,2400
1991_population,V2112,int32,int32,16913246,0,0,0,1,5
1991_population,V2121,int32,int32,16913246,0,0,0,100,3000
1991_population,V2122,int32,int32,16913246,0,0,0,1,7
1991_population,V3005,int32,int32,17045653,0,0,0,1,99
1991_population,V3041,int32,int32,17045653,0,0,0,0,31
1991_population,V3042,int32,int32,17045653,0,0,0,0,14
1991_population,V3043,int32,int32,17044222,0,0,0,0,99999999
1991_population,V3044,int32,int32,17044222,0,0,0,1,15
1991_population,V3045,int32,int32,17044222,0,0,0,0,999999999
1991_population,V3046,int32,int32,17044222,0,0,0,1,13
1991_population,V3047,int32,int32,17044222,0,0,0,1,13
1991_population,V3049,int32,int32,17044222,0,0,0,1,14
1991_population,V3071,int32,int32,17045653,0,0,0,1,2
1991_population,V3072,int32,int32,17045653,0,0,0,0,130
1991_population,V3073,int32,int32,383189,0,0,0,0,11
1991_population,V3151,int32,int32,5957430,0,0,0,1,3
1991_population,V3152,int32,int32,5957430,0,0,0,0,91
1991_population,V3191,int32,int32,3078236,0,0,0,0,9999
1991_population,V3211,int32,int32,6327120,0,0,0,0,7220
1991_population,V3241,int32,int32,15071828,0,0,0,0,30
1991_population,V3311,int32,int32,7474253,0,0,0,10,99
1991_population,V3312,int32,int32,7474253,0,0,0,10,99
1991_population,V3341,int32,int32,7474253,0,0,0,0,99
1991_population,V3342,int32,int32,12988815,0,0,0,1,5
1991_population,V3351,int32,int32,6596675,0,0,0,0,99
1991_population,V3352,int32,int32,6596675,0,0,0,0,99
1991_population,V3353,int32,int32,6596675,0,0,0,0,99
1991_population,V3354,int32,int32,6596675,0,0,0,0,99
1991_population,V3355,int32,int32,6596675,0,0,0,0,99
1991_population,V3356,int32,int32,6596675,0,0,0,0,99
1991_population,V3357,int32,int32,6596675,0,0,0,0,99
1991_population,V3360,int32,int32,6596675,0,0,0,0,99
1991_population,V3361,int32,int32,6596675,0,0,0,0,99
1991_population,V3362,int32,int32,6596675,0,0,0,0,99
1991_population,V3443,int32,int32,4079095,0,0,0,0,99
1991_population,V3444,int32,int32,3857707,0,0,0,1,9
1991_population,V3461,int32,int32,6337831,0,0,0,1,10
1991_population,V3471,int32,int32,6337831,0,0,0,1,11
1991_population,V3561,int32,int32,12988815,0,0,0,0,99999999
1991_population,V3562,int32,int32,12988815,0,0,0,1,15
1991_population,V3563,int32,int32,12988815,0,0,0,1,15
1991_population,V3564,int32,int32,6337831,0,0,0,1,15
1991_population,V3574,int32,int32,6337831,0,0,0,1,15
1991_population,V3604,int32,int32,12988815,0,0,0,1,15
1991_population,V3614,int32,int32,12988815,0,0,0,1,15
1991_population,V7001,int32,int32,17045653,0,0,0,1,15
1991_population,V7002,int32,int32,17045653,0,0,0,1,66
1991_population,V7003,int32,int32,17045653,0,0,0,0,9
1991_population,V7004,int32,int32,17045653,0,0,0,1,5
1991_population,V7300,double,double,17045653,0,17045292,0,1,93.89719867
1991_population,V7301,double,double,17045653,0,17045292,0,1,93.89719867
1991_population,idpessoa,int32,int32,17045653,0,0,0,1,17045654
1991_population,numb_family_members,int32,int32,17032837,0,0,0,1,37
1991_population,family_income_per_cap,double,double,16516154,0,5111006,0,0,18518518
2000_families,code_region,int32,int32,5691294,0,0,0,1,5
2000_families,name_region,string,string,5691294,5691294,0,0,,
2000_families,code_state,int32,int32,5691294,0,0,0,11,53
2000_families,abbrev_state,string,string,5691294,5691294,0,0,,
2000_families,name_state,string,string,5691294,5691294,0,0,,
2000_families,code_muni,int32,int32,5691294,0,0,0,1100015,5300108
2000_families,code_weighting,double,double,5691294,0,0,0,1100015001001,5300108999106
2000_families,V0102,int32,int32,5691294,0,0,0,11,53
2000_families,V1002,int32,int32,5691294,0,0,0,1101,5301
2000_families,V1003,int32,int32,5691294,0,0,0,11001,53001
2000_families,V0103,int32,int32,5691294,0,0,0,1100015,5300108
2000_families,V0104,int32,int32,5691294,0,0,0,110001505,530010805
2000_families,V0105,double,double,5691294,0,0,0,11000150599,53001080530
2000_families,V0300,int32,int32,5691294,0,0,0,1,5304711
2000_families,V0404,int32,int32,5691294,0,0,0,0,9
2000_families,V1001,int32,int32,5691294,0,0,0,1,5
2000_families,V1004,int32,int32,2078996,0,0,0,1,28
2000_families,AREAP,double,double,5691294,0,0,0,1100015001001,5300108999106
2000_families,CODV0404,int32,int32,5691294,0,0,0,0,9
2000_families,CODV0404_2,int32,int32,5691294,0,0,0,1,12
2000_families,V4614B,int32,int32,5691294,0,0,0,0,1011958
2000_families,CODV4615B,int32,int32,5691294,0,0,0,1,12
2000_families,V4614C,int32,int32,5691294,0,0,0,0,1004498
2000_families,CODV4615C,int32,int32,5691294,0,0,0,1,15
2000_families,V4616_7400,double,double,5691294,0,2488703,0,0,701000
2000_families,CODV4615_7400,int32,int32,5691294,0,0,0,1,12
2000_families,V7400,int32,int32,5691294,0,0,0,1,43
2000_families,CODV7400,int32,int32,5691294,0,0,0,1,15
2000_families,V7400A,int32,int32,5691294,0,0,0,0,30
2000_families,CODV7400A,int32,int32,5691294,0,0,0,0,15
2000_families,V7400B,int32,int32,5691294,0,0,0,0,21
2000_families,CODV7400B,int32,int32,5691294,0,0,0,0,15
2000_families,P001,double,double,5691294,0,5689831,0,1,147.20903287
2000_households,code_region,int32,int32,5304711,0,0,0,1,5
2000_households,name_region,string,string,5304711,5304711,0,0,,
2000_households,code_state,int32,int32,5304711,0,0,0,11,53
2000_households,abbrev_state,string,string,5304711,5304711,0,0,,
2000_households,name_state,string,string,5304711,5304711,0,0,,
2000_households,code_muni,int32,int32,5304711,0,0,0,1100015,5300108
2000_households,code_weighting,double,double,5304711,0,0,0,1100015001001,5300108999106
2000_households,V0102,int32,int32,5304711,0,0,0,11,53
2000_households,V1002,int32,int32,5304711,0,0,0,1101,5301
2000_households,V1003,int32,int32,5304711,0,0,0,11001,53001
2000_households,V0103,int32,int32,5304711,0,0,0,1100015,5300108
2000_households,V0104,int32,int32,5304711,0,0,0,110001505,530010805
2000_households,V0105,double,double,5304711,0,0,0,11000150599,53001080530
2000_households,V0300,int32,int32,5304711,0,0,0,1,5304711
2000_households,V0400,int32,int32,5304711,0,0,0,0,0
2000_households,V1001,int32,int32,5304711,0,0,0,1,5
2000_households,V1004,int32,int32,1945956,0,0,0,1,28
2000_households,AREAP,double,double,5304711,0,0,0,1100015001001,5300108999106
2000_households,V1005,int32,int32,5304711,0,0,0,1,8
2000_households,V1006,int32,int32,5304711,0,0,0,1,2
2000_households,V1007,int32,int32,5304711,0,0,0,0,7
2000_households,V0110,int32,int32,5304711,0,0,0,0,30
2000_households,V0111,int32,int32,5304711,0,0,0,0,22
2000_households,V0201,int32,int32,5304711,0,0,0,1,3
2000_households,M0201,int32,int32,5304711,0,0,0,0,1
2000_households,V0202,int32,int32,5221467,0,0,0,1,3
2000_households,M0202,int32,int32,5304711,0,0,0,0,3
2000_households,V0203,int32,int32,5221467,0,0,0,1,30
2000_households,M0203,int32,int32,5304711,0,0,0,0,3
2000_households,V0204,int32,int32,5221467,0,0,0,1,9
2000_households,M0204,int32,int32,5304711,0,0,0,0,3
2000_households,V0205,int32,int32,5221467,0,0,0,1,6
2000_households,M0205,int32,int32,5304711,0,0,0,0,3
2000_households,V0206,int32,int32,3916012,0,0,0,1,3
2000_households,M0206,int32,int32,5304711,0,0,0,0,3
2000_households,V0207,int32,int32,5221467,0,0,0,1,3
2000_households,M0207,int32,int32,5304711,0,0,0,0,3
2000_households,V0208,int32,int32,5221467,0,0,0,1,3
2000_households,M0208,int32,int32,5304711,0,0,0,0,3
2000_households,V0209,int32,int32,5221467,0,0,0,0,9
2000_households,M0209,int32,int32,5304711,0,0,0,0,3
2000_households,V0210,int32,int32,981225,0,0,0,1,2
2000_households,M0210,int32,int32,5304711,0,0,0,0,3
2000_households,V0211,int32,int32,4730312,0,0,0,1,6
2000_households,M0211,int32,int32,5304711,0,0,0,0,3
2000_households,V0212,int32,int32,5221467,0,0,0,1,7
2000_households,M0212,int32,int32,5304711,0,0,0,0,3
2000_households,V0213,int32,int32,5221467,0,0,0,1,2
2000_households,M0213,int32,int32,5304711,0,0,0,0,3
2000_households,V0214,int32,int32,5221467,0,0,0,1,2
2000_households,M0214,int32,int32,5304711,0,0,0,0,3
2000_households,V0215,int32,int32,5221467,0,0,0,1,2
2000_households,M0215,int32,int32,5304711,0,0,0,0,3
2000_households,V0216,int32,int32,5221467,0,0,0,1,2
2000_households,M0216,int32,int32,5304711,0,0,0,0,3
2000_households,V0217,int32,int32,5221467,0,0,0,1,2
2000_households,M0217,int32,int32,5304711,0,0,0,0,3
2000_households,V0218,int32,int32,5221467,0,0,0,1,2
2000_households,M0218,int32,int32,5304711,0,0,0,0,3
2000_households,V0219,int32,int32,5221467,0,0,0,1,2
2000_households,M0219,int32,int32,5304711,0,0,0,0,3
2000_households,V0220,int32,int32,5221467,0,0,0,1,2
2000_households,M0220,int32,int32,5304711,0,0,0,0,3
2000_households,V0221,int32,int32,5221467,0,0,0,0,9
2000_households,M0221,int32,int32,5304711,0,0,0,0,3
2000_households,V0222,int32,int32,5221467,0,0,0,0,9
2000_households,M0222,int32,int32,5304711,0,0,0,0,3
2000_households,V0223,int32,int32,5221467,0,0,0,0,9
2000_households,M0223,int32,int32,5304711,0,0,0,0,3
2000_households,V7100,int32,int32,5304711,0,0,0,1,43
2000_households,V7203,double,double,5221467,0,4426922,0,0,24
2000_households,V7204,double,double,5221467,0,2022539,0,1,25
2000_households,V7401,int32,int32,5253384,0,0,0,1,43
2000_households,V7402,int32,int32,345323,0,0,0,2,17
2000_households,V7403,int32,int32,35706,0,0,0,2,13
2000_households,V7404,int32,int32,4760,0,0,0,2,9
2000_households,V7405,int32,int32,673,0,0,0,2,9
2000_households,V7406,int32,int32,99,0,0,0,2,6
2000_households,V7407,int32,int32,16,0,0,0,2,7
2000_households,V7408,int32,int32,4,0,0,0,2,2
2000_households,V7409,int32,int32,2,0,0,0,2,3
2000_households,V7616,int32,int32,5253384,0,0,0,0,999998
2000_households,V7617,double,double,5253384,0,4468345,0,0,6622.5
2000_households,P001,double,double,5304711,0,5303262,0,1,147.20903287
2000_households,v1111,int32,int32,5253384,0,0,0,1,9
2000_households,v1112,int32,int32,5253384,0,0,0,1,9
2000_households,v1113,int32,int32,5253384,0,0,0,1,9
2000_population,code_region,int32,int32,20274412,0,0,0,1,5
2000_population,name_region,string,string,20274412,20274412,0,0,,
2000_population,code_state,int32,int32,20274412,0,0,0,11,53
2000_population,abbrev_state,string,string,20274412,20274412,0,0,,
2000_population,name_state,string,string,20274412,20274412,0,0,,
2000_population,code_muni,int32,int32,20274412,0,0,0,1100015,5300108
2000_population,code_weighting,double,double,20274412,0,0,0,1100015001001,5300108999106
2000_population,V0102,int32,int32,20274412,0,0,0,11,53
2000_population,V1002,int32,int32,20274412,0,0,0,1101,5301
2000_population,V1003,int32,int32,20274412,0,0,0,11001,53001
2000_population,V0103,int32,int32,20274412,0,0,0,1100015,5300108
2000_population,V0104,int32,int32,20274412,0,0,0,110001505,530010805
2000_population,V0105,double,double,20274412,0,0,0,11000150599,53001080530
2000_population,V0300,int32,int32,20274412,0,0,0,1,5304711
2000_population,V0400,int32,int32,20274412,0,0,0,1,43
2000_population,V1004,int32,int32,7013875,0,0,0,1,28
2000_population,AREAP,double,double,20274412,0,0,0,1100015001001,5300108999106
2000_population,V1001,int32,int32,20274412,0,0,0,1,5
2000_population,V1005,int32,int32,20274412,0,0,0,1,8
2000_population,V1006,int32,int32,20274412,0,0,0,1,2
2000_population,V1007,int32,int32,20274412,0,0,0,0,7
2000_population,MARCA,int32,int32,5553289,0,0,0,1,1
2000_population,V0401,int32,int32,20274412,0,0,0,1,2
2000_population,M0401,int32,int32,20274412,0,0,0,0,1
2000_population,V0402,int32,int32,20274412,0,0,0,1,12
2000_population,M0402,int32,int32,20274412,0,0,0,0,1
2000_population,V0403,int32,int32,20274412,0,0,0,1,12
2000_population,M0403,int32,int32,20274412,0,0,0,0,1
2000_population,V0404,int32,int32,20274412,0,0,0,0,9
2000_population,M0404,int32,int32,20274412,0,0,0,0,1
2000_population,V4752,int32,int32,20274412,0,0,0,0,130
2000_population,M4752,int32,int32,20274412,0,0,0,0,3
2000_population,V4754,int32,int32,20274412,0,0,0,0,11
2000_population,M4754,int32,int32,20274412,0,0,0,0,3
2000_population,V4070,int32,int32,20274412,0,0,0,1,2
2000_population,V0408,int32,int32,20274412,0,0,0,1,9
2000_population,M0408,int32,int32,20274412,0,0,0,0,3
2000_population,V4090,int32,int32,20274412,0,0,0,0,990
2000_population,M4090,int32,int32,20274412,0,0,0,0,3
2000_population,V0410,int32,int32,20274412,0,0,0,1,9
2000_population,M0410,int32,int32,20274412,0,0,0,0,3
2000_population,V0411,int32,int32,20274412,0,0,0,1,9
2000_population,M0411,int32,int32,20274412,0,0,0,0,3
2000_population,V0412,int32,int32,20274412,0,0,0,1,9
2000_population,M0412,int32,int32,20274412,0,0,0,0,3
2000_population,V0413,int32,int32,20274412,0,0,0,1,9
2000_population,M0413,int32,int32,20274412,0,0,0,0,3
2000_population,V0414,int32,int32,20274412,0,0,0,1,9
2000_population,M0414,int32,int32,20274412,0,0,0,0,3
2000_population,V0415,int32,int32,20274412,0,0,0,1,2
2000_population,M0415,int32,int32,20274412,0,0,0,0,3
2000_population,V0416,int32,int32,7972129,0,0,0,0,99
